"","sex","age","mrd","educ","cworker","region","race","earnings","height","weight","occupation"
"14010",1,34,1,15,1,3,2,38925.3359375,68,175,10
"14011",1,48,1,13,6,3,1,23362.873046875,67,150,10
"14012",1,46,1,12,1,2,1,38925.3359375,67,170,10
"14013",1,28,1,12,1,3,3,16081.587890625,63,196,10
"14014",1,27,1,12,1,3,1,49430.109375,71,180,10
"14015",1,25,1,14,1,2,1,28560.38671875,71,180,10
"14016",1,33,1,14,1,1,1,23362.873046875,72,250,10
"14017",1,30,2,12,1,4,4,23362.873046875,67,183,10
"14018",1,32,3,12,1,2,1,33712.96875,69,190,10
"14019",1,41,1,12,4,2,1,44152.16015625,70,160,10
"14020",1,27,1,12,1,2,1,38925.3359375,69,195,10
"14021",1,46,6,16,1,4,1,33712.96875,69,159,10
"14022",1,30,1,12,1,4,1,44152.16015625,70,195,10
"14023",1,49,6,12,4,4,2,28560.38671875,74,175,10
"14024",1,32,4,13,6,2,1,44152.16015625,71,170,10
"14025",1,35,4,12,1,2,1,14021.39453125,72,170,10
"14026",1,46,1,12,4,2,1,84054.75,68,195,10
"14027",1,52,1,16,1,2,1,84054.75,77,289,10
"14028",1,34,1,12,1,3,1,23362.873046875,75,165,10
"14029",1,36,4,12,1,3,1,33712.96875,65,170,10
"14030",1,29,2,12,1,4,3,23362.873046875,69,175,10
"14031",1,47,1,13,1,4,1,33712.96875,67,160,10
"14032",1,32,4,12,5,3,1,44152.16015625,70,215,10
"14033",1,49,1,11,1,1,1,10865.4287109375,72,160,10
"14034",1,51,1,12,1,4,1,44152.16015625,70,228,10
"14035",1,41,1,11,1,3,1,44152.16015625,72,190,10
"14036",1,32,6,16,1,3,1,28560.38671875,67,165,10
"14037",1,42,1,13,1,3,1,84054.75,72,210,10
"14038",1,32,1,12,1,3,1,38925.3359375,68,150,10
"14039",1,58,1,12,1,1,1,44152.16015625,68,150,10
"14040",1,31,1,10,1,4,3,44152.16015625,68,180,10
"14041",1,38,1,12,1,3,2,84054.75,70,135,10
"14042",1,32,6,12,1,4,1,44152.16015625,71,190,10
"14043",1,48,1,10,1,3,2,28560.38671875,73,200,10
"14044",1,30,1,12,1,2,1,84054.75,74,220,10
"14045",1,59,1,12,1,2,1,44152.16015625,69,200,10
"14046",1,43,3,11,1,3,3,38925.3359375,70,140,10
"14047",1,53,6,12,6,4,1,5675.8955078125,72,300,10
"14048",1,35,1,12,1,1,4,23362.873046875,69,145,10
"14049",1,37,1,16,1,1,2,84054.75,69,200,10
"14050",1,35,1,14,1,2,1,44152.16015625,73,225,10
"14051",1,41,1,12,1,1,1,44152.16015625,72,170,10
"14052",1,59,1,12,1,1,1,49430.109375,69,168,10
"14053",1,27,6,13,1,3,1,23362.873046875,70,160,10
"14054",1,51,1,12,1,2,1,44152.16015625,66,185,10
"14055",1,55,1,13,1,4,1,84054.75,72,220,10
"14056",1,47,5,12,4,4,1,38925.3359375,71,157,10
"14057",1,33,2,12,1,3,1,33712.96875,71,168,10
"14058",1,59,1,9,1,3,3,23362.873046875,66,145,10
"14059",1,33,6,14,3,2,1,44152.16015625,72,188,10
"14060",1,59,3,9,5,1,1,44152.16015625,67,180,10
"14061",1,38,1,14,1,1,1,84054.75,68,150,10
"14062",1,34,1,12,1,4,1,84054.75,70,180,10
"14063",1,36,6,14,1,4,1,44152.16015625,64,220,10
"14064",1,44,4,13,1,4,3,84054.75,77,238,10
"14065",1,39,6,12,1,3,1,23362.873046875,66,175,10
"14066",1,36,4,10,1,3,4,18168.841796875,69,185,10
"14067",1,34,1,12,1,3,1,49430.109375,72,245,10
"14068",1,54,1,12,1,2,1,84054.75,72,250,10
"14069",1,32,1,15,1,2,1,84054.75,72,180,10
"14070",1,31,1,12,1,1,1,38925.3359375,72,230,10
"14071",1,36,1,11,1,1,1,23362.873046875,68,160,10
"14072",1,28,6,12,1,1,1,33712.96875,72,235,10
"14073",1,65,1,10,1,2,1,84054.75,72,205,10
"14074",1,41,1,11,1,3,1,28560.38671875,70,170,10
"14075",1,49,1,12,1,3,1,84054.75,67,160,10
"14076",1,59,6,16,2,4,2,38925.3359375,68,182,10
"14077",1,27,1,12,1,4,1,23362.873046875,73,150,10
"14078",1,57,1,12,1,2,1,44152.16015625,72,200,10
"14079",1,36,1,12,1,3,1,84054.75,71,170,10
"14080",1,55,1,14,1,1,1,84054.75,72,285,10
"14081",1,54,1,18,3,3,1,84054.75,74,185,10
"14082",1,48,1,12,3,1,2,84054.75,68,180,10
"14083",1,43,1,14,1,2,1,84054.75,71,165,10
"14084",1,46,1,12,1,2,1,84054.75,71,155,10
"14085",1,43,1,16,6,4,1,38925.3359375,68,160,10
"14086",1,51,1,16,5,3,1,38925.3359375,71,215,10
"14087",1,40,1,12,6,2,1,16081.587890625,67,156,10
"14088",1,27,1,11,1,4,1,33712.96875,69,200,10
"14089",1,32,1,16,1,1,1,84054.75,71,198,10
"14090",1,43,4,13,6,3,2,23362.873046875,70,245,10
"14091",1,52,1,13,1,4,1,44152.16015625,68,215,10
"14092",1,58,3,12,6,2,1,33712.96875,71,240,10
"14093",1,40,1,13,6,2,1,38925.3359375,72,155,10
"14094",1,59,1,6,1,3,1,23362.873046875,71,150,10
"14095",1,32,1,12,1,1,2,23362.873046875,77,140,10
"14096",1,49,1,12,1,1,1,84054.75,71,195,10
"14097",1,41,2,12,1,1,3,11953.455078125,65,135,10
"14098",1,33,6,12,1,2,1,44152.16015625,68,195,10
"14099",1,47,1,12,1,2,1,84054.75,72,185,10
"14100",1,37,1,12,1,3,1,84054.75,72,195,10
"14101",1,43,1,12,1,3,1,84054.75,71,190,10
"14102",1,40,4,12,2,3,3,23362.873046875,71,210,10
"14103",1,27,6,14,1,1,1,28560.38671875,67,142,10
"14104",1,43,4,11,1,1,1,84054.75,72,160,10
"14105",1,50,1,18,3,4,1,23362.873046875,68,150,10
"14106",1,58,1,15,2,4,1,44152.16015625,71,185,10
"14107",1,25,6,12,1,3,1,23362.873046875,74,250,10
"14108",1,36,1,12,1,3,1,84054.75,68,172,10
"14109",1,50,1,12,1,2,1,33712.96875,72,170,10
"14110",1,32,1,14,1,3,1,84054.75,70,180,10
"14111",1,28,6,14,1,2,1,19237.1953125,68,160,10
"14112",1,40,1,12,2,3,1,38925.3359375,68,185,10
"14113",1,42,1,13,1,3,1,84054.75,72,180,10
"14114",1,39,1,11,1,4,1,84054.75,76,195,10
"14115",1,26,4,12,1,1,1,33712.96875,70,160,10
"14116",1,49,1,14,1,4,1,84054.75,72,190,10
"14117",1,34,1,16,3,2,1,84054.75,72,200,10
"14118",1,37,1,18,1,4,1,28560.38671875,72,230,10
"14119",1,37,5,12,1,3,1,49430.109375,69,168,10
"14120",1,39,1,12,1,3,1,49430.109375,74,220,10
"14121",1,52,1,11,1,3,2,84054.75,75,215,10
"14122",1,40,1,12,1,1,1,38925.3359375,68,178,10
"14123",1,54,1,12,3,4,4,49430.109375,68,145,10
"14124",1,31,4,14,1,3,1,84054.75,72,160,10
"14125",1,36,1,13,4,4,1,84054.75,71,170,10
"14126",1,53,1,14,1,4,1,84054.75,70,270,10
"14127",1,29,1,9,1,4,3,15081.9755859375,70,200,10
"14128",1,44,1,14,6,2,1,28560.38671875,69,175,10
"14129",1,36,1,12,1,1,1,84054.75,73,198,10
"14130",1,32,1,15,1,4,1,84054.75,73,280,10
"14131",1,48,1,10,1,1,1,84054.75,72,260,10
"14132",1,28,1,12,1,2,1,28560.38671875,73,205,10
"14133",1,42,1,13,1,4,1,84054.75,71,180,10
"14134",1,52,4,10,1,3,1,28560.38671875,68,140,10
"14135",1,39,4,9,1,4,1,33712.96875,71,162,10
"14136",1,60,1,8,1,3,1,33712.96875,70,180,10
"14137",1,34,1,12,1,3,1,28560.38671875,70,180,10
"14138",1,51,1,12,1,2,1,84054.75,71,220,10
"14139",1,60,1,12,1,1,1,84054.75,70,190,10
"14140",1,52,6,12,4,4,4,23362.873046875,61,145,10
"14141",1,49,1,13,1,3,1,84054.75,73,185,10
"14142",1,34,1,12,1,4,3,84054.75,71,200,10
"14143",1,31,1,11,6,1,1,23362.873046875,74,155,10
"14144",1,39,1,12,1,4,3,33712.96875,66,170,10
"14145",1,43,1,12,1,1,1,84054.75,74,240,10
"14146",1,49,4,12,1,3,1,33712.96875,73,190,10
"14147",1,54,1,14,1,2,1,28560.38671875,71,175,10
"14148",1,39,5,10,5,3,1,84054.75,69,155,10
"14149",1,37,4,12,1,1,1,4726.39111328125,67,135,10
"14150",1,45,4,12,1,4,1,33712.96875,72,260,10
"14151",1,38,6,9,1,4,1,23362.873046875,76,200,10
"14152",1,26,6,12,1,3,1,16081.587890625,69,190,10
"14153",1,32,1,12,1,4,1,49430.109375,72,170,10
"14154",1,30,3,14,1,4,4,23362.873046875,66,154,10
"14155",1,40,1,11,1,2,1,84054.75,70,185,10
"14156",1,52,6,13,1,2,1,15081.9755859375,74,180,10
"14157",1,33,1,12,5,3,1,84054.75,75,195,10
"14158",1,28,1,12,6,4,1,84054.75,70,300,10
"14159",1,49,4,12,1,3,1,18168.841796875,70,205,10
"14160",1,49,2,9,1,3,1,49430.109375,68,173,10
"14161",1,37,1,13,6,2,1,84054.75,68,122,10
"14162",1,34,1,11,4,2,1,44152.16015625,69,180,10
"14163",1,29,1,14,1,2,1,33712.96875,66,135,10
"14164",1,41,4,9,4,3,2,20305.509765625,70,180,10
"14165",1,45,1,12,1,3,4,84054.75,74,190,10
"14166",1,38,1,12,1,2,1,84054.75,71,175,10
"14167",1,32,6,12,4,4,1,33712.96875,70,200,10
"14168",1,43,1,10,6,1,1,84054.75,73,240,10
"14169",1,25,4,12,1,4,1,16081.587890625,69,180,10
"14170",1,31,6,12,6,4,1,28560.38671875,74,170,10
"14171",1,36,1,15,1,4,2,84054.75,71,240,10
"14172",1,47,1,12,1,3,3,84054.75,66,180,10
"14173",1,35,1,12,1,3,1,84054.75,75,210,10
"14174",1,51,4,14,1,3,1,33712.96875,75,190,10
"14175",1,54,1,12,1,3,1,84054.75,70,180,10
"14176",1,27,1,14,1,3,1,38925.3359375,69,180,10
"14177",1,47,1,8,1,2,1,33712.96875,72,250,10
"14178",1,45,1,14,1,4,1,33712.96875,69,175,10
"14179",1,52,1,12,1,3,1,49430.109375,73,190,10
"14180",1,65,1,12,6,2,1,10865.4287109375,72,200,10
"14181",1,48,1,14,1,3,1,23362.873046875,76,172,10
"14182",1,50,1,12,1,3,1,84054.75,73,210,10
"14183",1,43,1,12,1,2,1,49430.109375,67,155,10
"14184",1,44,1,10,1,1,1,44152.16015625,66,160,10
"14185",1,41,1,13,1,2,1,84054.75,70,215,10
"14186",1,48,1,14,1,1,1,49430.109375,70,200,10
"14187",1,44,1,12,1,2,1,38925.3359375,71,255,10
"14188",1,60,4,11,1,2,1,7782.85400390625,72,198,10
"14189",1,55,1,12,6,4,1,44152.16015625,71,165,10
"14190",1,32,1,12,1,4,1,49430.109375,60,131,10
"14191",1,36,4,12,3,1,1,28560.38671875,70,165,10
"14192",1,32,4,12,4,4,3,33712.96875,66,150,10
"14193",1,51,1,12,1,2,1,84054.75,69,208,10
"14194",1,39,1,12,1,1,1,33712.96875,72,150,10
"14195",1,36,4,12,1,2,1,18168.841796875,73,185,10
"14196",1,26,1,12,6,2,2,9857.505859375,74,210,10
"14197",1,58,1,12,1,2,1,84054.75,68,184,10
"14198",1,45,1,12,1,3,1,38925.3359375,71,180,10
"14199",1,49,1,12,1,1,1,49430.109375,72,195,10
"14200",1,42,4,14,1,4,1,44152.16015625,74,220,10
"14201",1,44,1,14,1,4,2,84054.75,71,190,10
"14202",1,44,1,14,1,3,1,84054.75,72,240,10
"14203",1,30,1,12,1,3,3,28560.38671875,68,168,10
"14204",1,60,4,12,1,3,1,44152.16015625,71,212,10
"14205",1,54,1,16,1,3,1,49430.109375,70,180,10
"14206",1,32,1,12,1,4,1,49430.109375,71,230,10
"14207",1,31,4,12,1,4,1,23362.873046875,66,140,10
"14208",1,33,4,14,1,3,1,33712.96875,72,155,10
"14209",1,35,1,13,1,2,1,49430.109375,71,213,10
"14210",1,36,1,11,1,3,1,18168.841796875,71,280,10
"14211",1,44,1,13,1,4,1,49430.109375,69,175,10
"14212",1,47,1,12,1,3,1,33712.96875,73,195,10
"14213",1,35,1,12,1,3,2,33712.96875,71,170,10
"14214",1,39,1,12,1,1,2,44152.16015625,68,156,10
"14215",1,31,1,12,1,3,1,23362.873046875,74,195,10
"14216",1,38,1,14,1,4,2,38925.3359375,72,208,10
"14217",1,38,1,12,1,4,1,23362.873046875,71,168,10
"14218",1,33,6,11,1,1,1,33712.96875,72,165,10
"14219",1,50,1,12,1,3,1,84054.75,71,172,10
"14220",1,40,1,12,1,4,1,84054.75,68,160,10
"14221",1,41,3,12,1,3,1,28560.38671875,74,260,10
"14222",1,33,1,14,1,4,1,84054.75,72,245,10
"14223",1,41,4,13,4,4,1,38925.3359375,75,180,10
"14224",1,47,1,12,3,3,1,49430.109375,68,195,10
"14225",1,55,6,12,6,4,1,33712.96875,70,180,10
"14226",1,37,1,14,1,2,1,84054.75,68,150,10
"14227",1,44,1,13,1,2,1,23362.873046875,73,200,10
"14228",1,25,6,14,1,3,2,23362.873046875,73,185,10
"14229",1,61,1,10,6,2,2,23362.873046875,68,192,10
"14230",1,35,1,12,1,1,1,23362.873046875,70,150,10
"14231",1,37,1,12,1,1,1,84054.75,70,250,10
"14232",1,29,6,14,1,3,2,28560.38671875,73,198,10
"14233",1,60,4,12,1,4,1,28560.38671875,72,173,10
"14234",1,52,4,14,1,3,2,28560.38671875,71,197,10
"14235",1,57,1,12,1,1,1,84054.75,70,165,10
"14236",1,25,1,15,4,4,1,28560.38671875,68,140,10
"14237",1,54,1,12,1,4,3,49430.109375,67,170,10
"14238",1,34,1,14,4,3,4,33712.96875,65,178,10
"14239",1,36,1,12,6,1,1,38925.3359375,67,130,10
"14240",1,34,1,11,1,3,1,44152.16015625,72,240,10
"14241",1,61,1,15,1,3,2,44152.16015625,71,200,10
"14242",1,48,6,14,1,4,4,38925.3359375,65,160,10
"14243",1,39,1,12,1,3,4,28560.38671875,69,185,10
"14244",1,43,1,12,4,1,1,44152.16015625,70,225,10
"14245",1,35,6,12,4,4,3,19237.1953125,66,155,10
"14246",1,46,1,12,1,2,1,84054.75,71,190,10
"14247",1,64,1,8,1,4,3,23362.873046875,68,195,10
"14248",1,48,1,13,1,3,1,84054.75,71,210,10
"14249",1,53,1,8,1,4,1,49430.109375,69,205,10
"14250",1,27,6,12,1,3,1,44152.16015625,68,180,10
"14251",1,61,1,12,6,2,1,28560.38671875,71,180,10
"14252",1,57,1,12,3,2,1,33712.96875,67,155,10
"14253",1,47,5,14,4,3,3,23362.873046875,66,150,10
"14254",1,55,1,12,1,3,1,44152.16015625,72,240,10
"14255",1,33,4,17,1,2,3,20305.509765625,67,165,10
"14256",1,53,1,14,1,3,1,84054.75,71,180,10
"14257",1,35,1,12,1,4,1,28560.38671875,69,175,10
"14258",1,35,1,11,1,1,1,84054.75,71,175,10
"14259",1,26,6,12,1,1,1,38925.3359375,69,205,10
"14260",1,29,6,12,1,4,2,16081.587890625,73,200,10
"14261",1,45,1,10,1,3,4,38925.3359375,64,128,10
"14262",1,33,4,14,1,1,1,33712.96875,67,145,10
"14263",1,37,1,12,1,1,1,23362.873046875,70,160,10
"14264",1,45,6,12,1,3,1,18168.841796875,75,200,10
"14265",1,42,6,14,1,3,1,84054.75,70,150,10
"14266",1,39,4,15,1,4,1,44152.16015625,75,220,10
"14267",1,48,6,12,1,3,1,33712.96875,71,280,10
"14268",1,51,1,12,1,4,1,84054.75,71,183,10
"14269",1,31,6,13,1,2,1,33712.96875,72,200,10
"14270",1,37,6,12,4,2,1,23362.873046875,73,240,10
"14271",1,43,1,16,1,3,1,84054.75,74,245,10
"14272",1,25,1,12,1,1,3,28560.38671875,64,165,10
"14273",1,28,6,12,1,2,1,84054.75,74,210,10
"14274",1,30,1,12,1,1,2,19237.1953125,69,172,10
"14275",1,32,5,9,1,2,3,84054.75,66,155,10
"14276",1,64,1,12,1,1,2,16081.587890625,68,145,10
"14277",1,38,1,12,6,3,1,23362.873046875,69,190,10
"14278",1,54,1,12,1,1,1,84054.75,64,157,10
"14279",1,49,6,18,6,4,1,28560.38671875,73,215,10
"14280",1,51,5,12,6,3,1,18168.841796875,70,200,10
"14281",1,41,4,12,1,2,1,23362.873046875,68,145,10
"14282",1,26,6,12,4,3,2,17171.263671875,72,210,10
"14283",1,41,1,10,6,3,2,28560.38671875,65,209,10
"14284",1,36,5,12,1,4,1,10865.4287109375,76,240,10
"14285",1,44,1,12,1,1,1,33712.96875,70,195,10
"14286",1,44,1,12,1,2,1,84054.75,73,205,10
"14287",1,36,1,12,6,3,1,23362.873046875,72,210,10
"14288",1,61,2,12,1,2,1,28560.38671875,68,195,10
"14289",1,39,1,12,1,3,1,44152.16015625,70,200,10
"14290",1,37,1,14,1,3,1,23362.873046875,70,125,10
"14291",1,38,4,12,5,4,1,38925.3359375,73,185,10
"14292",1,38,1,13,1,2,1,38925.3359375,69,150,10
"14293",1,40,4,9,1,2,1,84054.75,73,205,10
"14294",1,35,1,12,1,2,1,17171.263671875,75,245,10
"14295",1,44,1,15,1,2,1,84054.75,72,220,10
"14296",1,28,1,11,6,4,3,23362.873046875,65,145,10
"14297",1,41,4,12,1,3,1,33712.96875,75,190,10
"14298",1,33,6,12,1,1,2,28560.38671875,72,220,10
"14299",1,56,5,11,1,1,2,33712.96875,70,200,10
"14300",1,61,1,12,1,1,1,33712.96875,70,200,10
"14301",1,51,1,11,1,1,1,23362.873046875,67,180,10
"14302",1,44,4,13,1,3,1,84054.75,66,200,10
"14303",1,39,1,13,1,1,1,44152.16015625,75,150,10
"14304",1,59,4,8,6,3,3,84054.75,69,230,10
"14305",1,43,1,12,1,2,1,38925.3359375,74,230,10
"14306",1,35,1,12,1,1,3,84054.75,68,180,10
"14307",1,27,1,11,1,4,1,23362.873046875,66,115,10
"14308",1,31,6,12,4,3,1,23362.873046875,72,285,10
"14309",1,40,6,14,1,4,1,44152.16015625,71,205,10
"14310",1,37,1,12,1,3,1,44152.16015625,70,215,10
"14311",1,37,1,14,1,2,1,49430.109375,71,165,10
"14312",1,35,5,10,1,3,1,23362.873046875,69,145,10
"14313",1,34,6,12,1,1,1,28560.38671875,75,240,10
"14314",1,30,1,12,1,1,1,33712.96875,68,145,10
"14315",1,29,6,13,1,3,1,38925.3359375,67,145,10
"14316",1,26,6,15,1,2,4,28560.38671875,73,156,10
"14317",1,32,1,12,1,4,1,84054.75,73,195,10
"14318",1,32,4,12,1,3,1,33712.96875,72,195,10
"14319",1,62,1,13,1,3,2,38925.3359375,72,185,10
"14320",1,42,1,12,1,3,1,84054.75,72,200,10
"14321",1,37,1,13,1,2,1,84054.75,73,250,10
"14322",1,28,1,14,1,3,1,84054.75,67,150,10
"14323",1,39,1,14,1,1,1,28560.38671875,72,205,10
"14324",1,30,6,12,1,3,1,12954.765625,69,160,10
"14325",1,60,4,9,6,3,1,6711.28759765625,70,160,10
"14326",1,32,1,12,1,3,1,23362.873046875,71,200,10
"14327",1,36,4,12,2,1,1,38925.3359375,68,160,10
"14328",1,37,5,12,1,1,1,18168.841796875,68,135,10
"14329",1,29,1,12,1,1,1,84054.75,73,210,10
"14330",1,27,6,12,1,1,2,84054.75,71,170,10
"14331",1,27,1,9,1,3,1,23362.873046875,67,120,10
"14332",1,39,1,8,1,1,1,84054.75,74,208,10
"14333",1,37,5,12,2,2,2,38925.3359375,74,210,10
"14334",1,53,4,12,1,3,2,23362.873046875,70,220,10
"14335",1,57,1,12,1,3,1,49430.109375,69,195,10
"14336",1,37,1,12,1,3,2,15081.9755859375,72,168,10
"14337",1,51,1,12,1,4,1,84054.75,70,198,10
"14338",1,28,1,14,1,3,1,38925.3359375,74,170,10
"14339",1,39,1,11,1,4,3,49430.109375,68,180,10
"14340",1,31,5,12,1,3,1,38925.3359375,72,190,10
"14341",1,31,1,12,2,3,1,49430.109375,73,210,10
"14342",1,39,1,14,1,3,1,84054.75,69,155,10
"14343",1,40,1,12,6,3,1,23362.873046875,67,150,10
"14344",1,59,1,10,1,3,4,84054.75,70,185,10
"14345",1,37,1,10,4,1,2,28560.38671875,66,190,10
"14346",1,32,5,11,1,3,4,28560.38671875,70,165,10
"14347",1,41,1,12,1,1,1,28560.38671875,68,165,10
"14348",1,55,1,17,1,1,4,28560.38671875,65,165,10
"14349",1,31,1,16,2,2,1,38925.3359375,70,180,10
"14350",1,37,5,14,1,4,1,44152.16015625,69,140,10
"14351",1,34,1,12,1,3,1,49430.109375,75,270,10
"14352",1,34,1,14,1,2,1,44152.16015625,71,173,10
"14353",1,54,1,12,1,1,1,44152.16015625,64,200,10
"14354",1,34,1,15,1,2,1,23362.873046875,72,185,10
"14355",1,42,1,12,3,3,1,28560.38671875,69,170,10
"14356",1,54,1,12,1,4,1,84054.75,70,200,10
"14357",1,28,1,12,6,3,1,38925.3359375,70,185,10
"14358",1,30,1,16,2,2,1,84054.75,72,185,10
"14359",1,51,1,12,1,4,4,84054.75,70,250,10
"14360",1,59,1,11,1,3,2,84054.75,75,175,10
"14361",1,32,1,12,1,2,1,44152.16015625,73,145,10
"14362",1,30,1,16,1,3,1,23362.873046875,72,150,10
"14363",1,65,1,12,1,3,3,84054.75,69,180,10
"14364",1,32,1,12,1,3,1,33712.96875,73,180,10
"14365",1,37,1,12,4,1,1,84054.75,66,156,10
"14366",1,27,1,12,1,2,1,49430.109375,72,160,10
"14367",1,43,1,12,1,3,1,49430.109375,71,210,10
"14368",1,38,4,14,1,3,2,23362.873046875,67,144,10
"14369",1,28,5,12,1,4,1,23362.873046875,71,225,10
"14370",1,51,4,12,1,2,1,44152.16015625,68,175,10
"14371",1,36,6,16,1,3,1,84054.75,72,175,10
"14372",1,33,4,12,4,2,1,49430.109375,68,140,10
"14373",0,33,4,9,1,3,1,15081.9755859375,63,115,11
"14374",0,51,1,12,1,2,4,84054.75,66,150,11
"14375",0,47,1,11,6,3,1,23362.873046875,62,150,11
"14376",0,45,1,12,1,2,2,84054.75,64,143,11
"14377",0,35,1,12,1,3,1,33712.96875,61,115,11
"14378",0,38,1,13,1,4,1,84054.75,68,200,11
"14379",0,55,1,11,1,3,1,28560.38671875,67,105,11
"14380",0,32,1,13,1,2,1,23362.873046875,64,105,11
"14381",0,38,1,12,1,2,1,84054.75,62,125,11
"14382",0,28,1,12,6,3,1,44152.16015625,64,120,11
"14383",0,27,1,12,6,3,1,33712.96875,68,200,11
"14384",0,51,1,11,1,2,1,28560.38671875,65,146,11
"14385",0,42,1,16,1,4,1,84054.75,63,160,11
"14386",0,46,1,13,1,2,1,28560.38671875,63,170,11
"14387",0,38,4,12,1,4,1,23362.873046875,67,170,11
"14388",0,34,1,12,1,4,1,84054.75,72,175,11
"14389",0,26,6,12,1,3,1,28560.38671875,65,140,11
"14390",0,28,6,12,1,2,1,23362.873046875,68,123,11
"14391",0,45,4,16,4,4,3,49430.109375,62,135,11
"14392",0,36,1,12,1,4,1,23362.873046875,69,200,11
"14393",0,42,4,12,1,2,1,28560.38671875,63,110,11
"14394",0,37,4,13,1,2,1,28560.38671875,69,200,11
"14395",0,40,1,12,1,3,1,49430.109375,67,130,11
"14396",0,40,1,12,1,4,1,84054.75,68,145,11
"14397",0,28,1,12,6,1,1,23362.873046875,62,100,11
"14398",0,57,1,12,6,4,1,33712.96875,63,138,11
"14399",0,33,6,12,1,1,1,17171.263671875,68,125,11
"14400",0,40,4,12,4,3,2,44152.16015625,63,220,11
"14401",0,43,1,12,1,2,1,28560.38671875,62,142,11
"14402",0,56,1,12,6,1,1,28560.38671875,60,150,11
"14403",0,35,1,13,1,4,3,49430.109375,60,115,11
"14404",1,57,1,11,1,3,1,44152.16015625,67,148,11
"14405",1,28,6,6,1,1,3,44152.16015625,64,175,11
"14406",1,55,1,9,6,2,1,15081.9755859375,69,155,11
"14407",1,38,4,11,1,3,1,9857.505859375,68,125,11
"14408",1,55,3,12,1,1,1,9857.505859375,73,235,11
"14409",1,38,1,11,1,2,1,18168.841796875,71,145,11
"14410",1,35,6,13,4,1,2,33712.96875,71,195,11
"14411",1,54,1,12,1,3,2,28560.38671875,63,160,11
"14412",1,42,1,17,6,1,1,28560.38671875,72,195,11
"14413",1,31,6,12,1,2,1,49430.109375,69,160,11
"14414",1,43,1,12,1,2,1,84054.75,67,165,11
"14415",1,36,1,12,1,3,1,44152.16015625,70,200,11
"14416",1,34,6,10,1,3,2,20305.509765625,69,148,11
"14417",1,51,1,12,5,4,1,84054.75,64,150,11
"14418",1,47,1,12,6,3,1,44152.16015625,67,159,11
"14419",1,56,1,8,6,1,1,33712.96875,65,150,11
"14420",1,39,1,15,6,2,1,38925.3359375,71,220,11
"14421",1,56,1,16,3,4,4,44152.16015625,65,134,11
"14422",1,37,6,12,6,1,1,18168.841796875,68,150,11
"14423",1,56,4,12,1,1,3,84054.75,71,214,11
"14424",1,39,4,12,6,2,1,33712.96875,70,185,11
"14425",1,36,5,13,6,3,1,84054.75,71,180,11
"14426",1,29,6,12,1,2,1,33712.96875,68,140,11
"14427",1,35,1,10,1,3,1,38925.3359375,67,150,11
"14428",1,36,6,12,6,2,1,38925.3359375,72,175,11
"14429",1,63,5,14,4,1,2,19237.1953125,73,155,11
"14430",1,31,1,12,1,4,1,23362.873046875,69,180,11
"14431",1,30,6,12,1,2,1,16081.587890625,71,155,11
"14432",1,37,1,10,1,3,1,20305.509765625,67,150,11
"14433",1,31,1,11,1,4,1,33712.96875,70,180,11
"14434",1,33,1,12,1,2,1,23362.873046875,68,190,11
"14435",1,29,6,12,5,2,1,33712.96875,72,210,11
"14436",1,35,1,12,1,2,4,49430.109375,70,185,11
"14437",1,34,1,16,6,1,1,38925.3359375,73,170,11
"14438",1,38,1,11,1,3,1,44152.16015625,72,175,11
"14439",1,27,1,12,1,1,1,23362.873046875,69,150,11
"14440",1,27,6,12,1,4,2,44152.16015625,71,200,11
"14441",1,25,6,12,1,2,1,84054.75,68,180,11
"14442",1,43,1,12,1,4,1,33712.96875,77,205,11
"14443",1,33,1,9,6,3,1,16081.587890625,74,275,11
"14444",1,31,1,9,1,3,1,15081.9755859375,73,230,11
"14445",1,35,1,14,6,1,1,84054.75,73,165,11
"14446",1,40,1,8,1,4,3,23362.873046875,65,180,11
"14447",1,36,4,12,6,1,1,44152.16015625,73,210,11
"14448",1,30,1,14,6,1,2,7782.85400390625,70,185,11
"14449",1,59,1,9,1,1,1,23362.873046875,67,224,11
"14450",1,30,1,17,6,3,1,84054.75,72,200,11
"14451",1,33,4,13,6,3,1,49430.109375,67,160,11
"14452",1,51,4,12,3,4,1,49430.109375,67,160,11
"14453",1,44,1,14,1,4,1,33712.96875,71,200,11
"14454",1,46,1,12,1,1,1,49430.109375,64,120,11
"14455",1,51,1,12,6,2,1,33712.96875,67,150,11
"14456",1,25,1,14,1,3,1,33712.96875,71,150,11
"14457",1,39,1,12,1,3,1,16081.587890625,67,165,11
"14458",1,61,1,12,1,2,1,44152.16015625,70,165,11
"14459",1,37,6,13,1,4,1,84054.75,75,215,11
"14460",1,44,1,12,6,2,1,84054.75,74,210,11
"14461",1,36,4,10,1,3,1,20305.509765625,70,180,11
"14462",1,44,1,12,1,2,1,44152.16015625,74,160,11
"14463",1,33,6,12,6,1,2,23362.873046875,71,171,11
"14464",1,47,1,13,4,1,1,84054.75,69,180,11
"14465",1,40,1,10,1,2,1,33712.96875,68,170,11
"14466",1,38,6,12,5,3,2,18168.841796875,70,180,11
"14467",1,42,1,12,1,3,1,28560.38671875,72,200,11
"14468",1,51,1,11,6,3,1,23362.873046875,73,170,11
"14469",1,27,4,12,1,3,1,23362.873046875,78,250,11
